Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;NENO DOŽDOR;DAVOR MAJIÆ;DOBRILA KUDUZ;DAMIR KULIŠIÆ;MARIO VELA;ANDREA PAVLETIÆ;MIRO MATEŠAN;ANTONIA DURDOV;EMILIANO ŠTIMAC;MIRJANA KULIŠIÆ;IVICA RAMLJAK;MARTA MAJIÆ;GROZDANA MATEŠAN;DRAGAN NIZIÆ;FOKUS, REPUBLIKA;MATO PAVLIÈEVIÆ;ANTE MLADINIÆ;MIROSLAV PAVLOVIÆ;NIKOLINA BILIÆ POLJANIÆ;RANKA CVITANOVIÆ;MAJA BOSNIÆ TABAIN;SANDRA TABAIN;JAKOV JURÈEVIÆ;SANDA SMOLÈIÆ ODAK;JORDAN ATANASOSKI;IVANA HREN;IVANA JERKOVIÆ;SNJEŽANA JURKOVIÆ;MARIJO VOLAREVIÆ;ODLUÈNOST I PRAVEDNOST - OIP;JAKOV ÈIÈMIR;MATE ÈOBRNIÆ;MINJA KARL;MATE PLETIKOSIÆ;ANÐELA IVANÈIÆ;MIRKO PETRUŠIÆ;MARIJA SAMARDŽIÆ;TONI ÆALETA;DANIJELA MUCIÆ;SLOBODAN VUKOTIÆ;MILJENKO VARNICA;MARTA ZONJIÆ;LORENZA MILETIÆ;DAVOR KARNINÈIÆ;STRANKA IVANA PERNARA;PETAR VUJAKLIJA;AVA KARABATIÆ;LILJANA PERNAR;STIPE TOMAŠEVIÆ;MARKO VUÈKOVIÆ;MAJA ANDRIÆ;JOSIP ŠIMAC;IVICA KELAVA;TONI RAKIÆ;KATICA VUJAKLIJA;JULIJAN PRANJIÆ;MARIO MAREVIÆ;MARIJANA KATALENIÆ;SVJETLANA STRAGA;DALMATINSKA AKCIJA - DA;NINO AVIANI;DAMIR ŠALOV;SRÐAN BENZON;JASMINA VUKOVIÆ;LJILJANA ŠUÆUR;DOMAGOJ MIJAN;ŽELJKA MEDIÆ;JELENA BAKOTIN RUŽIÈIÆ;MAJA ANTONINI;DUŠAN RADICA;ANTONIO KULIÆ;BRANKA KUZMAN;DRAGAN MARTINOVIÆ;STANICA ÈIP;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA;STIPO MLINARIÆ;IVICA KUKAVICA;RIÈARD MILUN;JOSIPA BARIÆ;ANITA PERVAN;IVANA ÈAGALJ;ZLATAN BAŠIÆ;ANA ZRINKA KUROBASA;ANTE JELAVIÆ;IVONA TOPIÆ ÆERLEK;MARIN MATAGA;MILA JAKOVLJEVIÆ;SREÆKO SLADOLJEV;MARKO ŽAJA;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;BRANKO BAÈIÆ;BLAŽENKO BOBAN;TOMISLAV ŠUTA;MATO FRANKOVIÆ;ANDRO KRSTULOVIÆ OPARA;MARIJA VUÈKOVIÆ;DANICA BARIÈEVIÆ;ANTE ŠOŠIÆ;DALIBOR MILAN;IVAN BUDALIÆ;JURE BRKAN;ZRINKA MUŽINIÆ BIKIÆ;IVO RADICA;DAMIR KRSTIÈEVIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;LUKA ROGULJIÆ;KAŽIMIR TOMASOVIÆ;GORDANA BOŽIKOVIÆ;ANTE GRUBIŠIÆ;STJEPAN LASIÆ;MARKO JONJIÆ;ŽANA JOVIÆ;MARIO GALOV;SLAVEN MARŠIÆ;IVA BOROVINA;MATIJA STIPETIÆ;DANICA PLASTIÆ;DANIJELA ŠEVERDIJA;BRUNA ESIH;JAVNO DOBRO;VLADIMIRA MASCARELL;ELEONORA MANDIÆ;ANA DOMANÈIÆ KRSTULOVIÆ;JOZO BAN;MIROSLAVA ZENÈIÆ;LEO LJEPOTIÆ;TOMO ŠARIÆ;VESNA ROŽIÆ;LUKA JURLIN;JAKICA CETINIÆ;RENATO COTTIERO;ANTONIA GRANCARIÆ;ŽELJKO ILIÆ;IVAN ÆUSTIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;BOŽO PETROV;ANTE KUJUNDŽIÆ;MILAN PERIŠIÆ;TIHOMIR GALIÆ;JOSIP MIKUŠ;DAŠA DRAGNIÆ;IVICA DAJAK;ZVONIMIR NEDILJKO ÈONDIÆ-GALINIÈIÆ;KRISTINA JERÈIÆ;PIA CVITKOVIÆ;INDIRA ASANOVIÆ;PAOLA MALIÆ;IVANA PLOÈKINIÆ;MATEJAS JOZIPOVIÆ;MOŽEMO! - POLITIÈKA PLATFORMA, SRÐ JE GRAD;ÐURO CAPOR;TAMARA VISKOVIÆ;IGRA ŠAIN KOVAÈEVIÆ;PETRA MARÈINKO;IVICA PROFACA;VINKA LOZICA;TANJA JADREŠIÆ;IGOR MIOŠIÆ;ŽASMINA PANKOVA POKROVAC;STJEPAN MIŠIÆ;MILANA ROMIÆ VIÐEN;IVER PEŠUT;MARIJA VUJOŠEVIÆ CARIÆ;MARKO GILJAÈA;RADNIÈKA FRONTA - RF;ZORAN RADMAN;PETRA BOŽANJA;ÐILDO BAVÈEVIÆ;MIRNA PAPUGA;FILIP BOROVIÆ;TIJANA NOVAKOVIÆ;DAMIR MILIŠA;BLAŽENA RADAS;JAN TEŽAK;TINA GETO;TEO MARINKOVIÆ;JOVANKA VULIÆ;JAN LJUBAS;IVICA ANIÆ;RIÈARD NEZAVISNI;ENIO MEŠTROVIÆ;SERGEJ KOZMI;MARIO PRIŽMIÆ;IVANA ÈALJKUŠIÆ;GORANA JURJEVIÆ;JOSIP RADOJA;MIA MIHANOVIÆ;IVAN KNEZOVIÆ;ŽELJKA BILANDŽIÆ;IVANA BUZOV;JOSIP ŠAKIÆ;ANTE ÈALJKUŠIÆ;MARIJANA KANJER;DRAGAN VESELIÆ;SOCIJALDEMOKRATI, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI, DEMOKRATI;KUZMA TOMAŠIÆ;KATICA GLAMUZINA;MARINA BRATIÆ;DANIJELA BARBIR;MIRA MOROVIÆ;BORIS DUÈIÆ;FEÐA BONE;MATO MARLAIS;VIŠNJA VLADUŠIÆ;BRANKO MILARDOVIÆ;NENAD HERVATIN;ZLATKO MARGAN;LJILJA MIKAŠINOVIÆ;IVAN ÈIZMIÆ;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", NARODNA STRANKA - REFORMISTI - REFORMISTI, GRAÐANSKO-LIBERALNI SAVEZ - GLAS";RANKO OSTOJIÆ;IVICA PULJAK;IVANA MARKOVIÆ;MIŠO KRSTIÈEVIÆ;DAMIR BARBIR;KATARINA GUGIÆ;VIKTORIJA KNEŽEVIÆ;JOŠKO MARKIÆ;NIKA SILIÆ MAROEVIÆ;GORDANA MUHTIÆ;GORANA ROSANDIÆ;MATKO BURIÆ;RAFAELA MATIÆ;ANITA BONAÈIÆ OBRADOVIÆ;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP;IVAN GRBEC;MARKO VESELINOVIÆ;ANA LUNIÆ;DRAGO MINDOLJEVIÆ;ŽIVANA ŠAŠLIÆ;ALEKSANDRA PREININGER;ŠIME GULIN;SUZANA NEDIÆ;NEVENKA BARIŠIÆ;MATE ÈULIÆ;BISERKA ADORIÆ;JUSTINA KORDIŠ;MIJO JURETIÆ;RANKO ADORIÆ;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;IVANKA LUETIÆ BOBAN;BORIS NIKOLIÆ-MALORA;IVAN BUBALO;FRANKO BARÈOT;MARKO KOVAÈEVIÆ;ANITA KOVAÈ;JASMINKA BUBIÆ;IVAN IVAKIÆ;DIJANA VIŠIÆ-VULJAN;NEVENKA LISICA;NINA BILANDŽIÆ;VOJKO IVICA;TONÆI MARINOVIÆ;MIRKO KOZINA
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;003;BUDIM;KUÆA GRGE BLAŽEVIÆA;BUDIM;647;412;412;408;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;9;25;0;0;0;0;0;0;0;0;0;0;0;0;289;25;29;2;0;8;0;0;52;0;36;0;1;0;44;22;2;0;1;0;3;0;0;0;10;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;7;7;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;7;4;0;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;004;NUGA;PROSTORIJA MJESNOG ODBORA, NUGA;NUGA;307;184;184;182;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;5;10;0;0;0;0;0;1;0;0;0;0;0;0;133;29;24;0;0;0;0;0;14;0;9;0;0;0;20;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;005;BRDO;PODRUÈNA ŠKOLA METERI;BRDO;204;117;117;111;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;2;1;0;0;0;0;0;0;0;0;0;0;0;74;5;6;3;0;0;0;1;5;0;12;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;006;PROLOŽAC;MJESNI DOM;PROLOŽAC;436;269;269;257;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;19;22;0;0;0;0;0;0;2;0;0;0;0;1;142;8;22;0;0;2;1;1;18;0;27;0;0;0;10;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;7;14;0;0;0;0;0;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;007;LUG;PROSTORIJA MJESNOG ODBORA (LOVAÈKA KUÆA);LUG;410;299;299;294;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;13;18;1;0;0;1;0;0;0;0;0;0;0;0;201;22;21;4;1;0;0;0;41;0;48;0;0;1;10;11;3;0;0;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;13;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;008;BULJANIJA;"MATIÈNA ŠKOLA ""IVAN LEKO""";PROLOŽAC;360;232;232;222;10;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26;11;11;0;0;0;0;0;0;0;0;0;0;0;0;145;7;13;1;0;1;0;3;25;0;23;0;0;0;13;8;3;0;0;0;0;2;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;4;18;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;009;ŠUMET;PROSTORIJE MJESNOG ODBORA;ŠUMET;252;178;178;166;12;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;4;12;0;0;0;0;0;0;0;0;0;0;0;0;98;18;18;0;0;0;1;2;11;0;10;1;0;0;8;15;0;0;0;1;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PUÈIŠÆA;001;PUÈIŠÆA;IZLOŽBENA DVORANA KNJIŽNICE ''HRVATSKI SKUP'';PUÈIŠÆA;1194;801;801;779;22;6;3;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;1;0;0;0;0;0;0;0;0;1;0;0;1;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;36;15;0;1;0;0;0;0;0;0;0;0;0;6;0;306;71;35;1;4;6;1;17;12;0;2;0;1;1;19;10;1;0;0;0;0;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;45;1;1;0;1;0;0;0;1;0;2;0;0;0;27;1;5;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;205;47;17;62;3;5;0;0;0;0;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24;7;1;1;0;0;0;0;0;0;0;0;0;1;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PUÈIŠÆA;002;GORNJI HUMAC;DVORANA DRUŠTVENOG DOMA NA MJESNOM TRGU U GORNJEM HUMCU;GORNJI HUMAC;232;160;160;158;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;11;0;0;0;0;0;2;0;0;0;0;0;2;0;75;14;3;7;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;8;6;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PUÈIŠÆA;003;PRAŽNICE;PROSTORIJE DRUŠ. DOMA;PRAŽNICE;294;212;212;204;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;0;0;0;0;0;0;0;0;0;0;0;0;0;118;22;16;0;2;3;0;20;1;0;0;0;1;1;9;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;15;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;8;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;001;SLIVNO;SLIVNO CENTAR;SLIVNO;198;112;112;110;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;6;7;3;1;0;0;0;0;0;0;0;0;1;0;68;5;2;3;0;0;0;1;7;0;10;0;0;0;2;5;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;002;SLIVNO;"OSNOVNA ŠKOLA ""VRDOLJACI""";SLIVNO;86;41;41;40;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;31;1;5;0;0;0;0;0;16;0;2;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;003;RUNOVIÆI-SEBIŠINA;PODRUÈNA ŠKOLA SEBIŠINA;RUNOVIÆI-SEBIŠINA;153;111;111;109;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;14;8;0;0;0;0;0;0;0;0;0;0;0;0;68;2;5;0;0;0;1;0;30;0;12;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;004;RUNOVIÆI;LJUBIÈIÆA KUÆA;RUNOVIÆI;228;148;148;147;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;8;0;0;0;0;0;0;0;0;0;0;0;0;107;8;23;1;0;0;0;1;36;0;13;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;4;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
010;X. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;005;RUNOVIÆI;DOM KULTURE;RUNOVIÆI;638;443;443;436;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;26;43;0;0;0;0;0;0;4;0;0;0;0;0;275;16;26;2;1;0;1;0;103;2;44;0;2;0;12;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;10;16;0;0;0;0;0;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;7;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
