Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;LUKA KOLDŽIÆ;MIRJANA TOMAC BOŠNJAK;IVAN ŠTEFANÈIÆ;DARKO KUDELIÆ;EDITA BUTI;MIROSLAV BAIÆ;DRAGICA ŽIROVIÆ;BRANKO KOLEDIÆ;SNJEŽANA KUNTIÆ;BRANKO MAJIÆ;ANÐELKA MAJIÆ;GORAN JAKOVIÆ;IVAN GANŽULIÆ;RUŽICA PAVUSA;FOKUS, REPUBLIKA;DAVOR NAÐI;PETRA ŠKROBOT;VEDRAN JERKOVIÆ;MIROSLAV PUÈKO;MARIO BUDIŠÆAK;VLATKA PAŽIN;GORAN NAVOJ;GORDANA BABIÆ;GABRIJEL DEAK;MARIJA LINDIÆ;SAŠA TOMEÈAK;IVANA MIŠLOV;DOROTEA GRGEC;DARIO ZUROVEC;ODLUÈNOST I PRAVEDNOST - OIP;DAVOR KRIVSKI;IVICA KOVAÈIÆ;KRISTIJAN MILOŠ;CARLO KOSIJER;MIROSLAV KUŠEK;KATARINA KOVAÈEVIÆ;KRISTINA ZEÈEVIÆ;TOMISLAV POŽEGA;ZDENKO ÈIÈEK;DRAŽEN RUNJE;BRANISLAV MIHALJEVIÆ;LAURA PODOBNIK;DARIJA BADROV;MARIJANA ŠIMUNIÆ RAIÈ;STRANKA IVANA PERNARA;IVAN PERNAR;VINKO KOJUNDŽIÆ;GORANKA DOROTIÆ;DEJAN KLJAJIÆ;ZORAN GUNJEVIÆ;MISLAV PERKUŠIÆ;IVANKA LEPEJ;ANA-MARIJA BARNJAK LOVRIÆ;EDIN ÈAUŠEVIÆ;SANJA VUKELIÆ;MARLON WURTZ GABROVEC;RUŽA FRANJIÈEVIÆ;PAVAO LUTRING;MATEA ÐURIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, DEMOKRATSKI HSS - DHSS, ZELENA LISTA, AGRAMERI - NEZAVISNA LISTA;IGOR PETERNEL;IVAN LOVRINOVIÆ;SLAVEN DOBROVIÆ;ŽELJKO PERVAN;GORDANA JURANKO;GORAN JELIÆ;IVAN GRUBIŠIÆ;BORIS JACOVIÆ;DAMIR ÈIÈKO;LJILJANA POPOVAÈKI RAÈIÆ;SNJEŽANA JUKIÆ;ANKICA HRSAN;DRAŽEN KÜHN;DANIEL BABIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;DAVOR BOŽINOVIÆ;VILI BEROŠ;MISLAV HERMAN;MARKO PRIMORAC;ŽELJKO TURK;DAVOR IVO STIER;RADOVAN FUCHS;MARKO PAVIÆ;DANIJELA BLAŽANOVIÆ;MIRJANA KUJUNDŽIÆ TILJAK;TOMISLAV DULIBIÆ;MARIJA VRHOVSKI;IVAN ÆELIÆ;MILJENKO FILIPOVIÆ;HRVATSKA STRANKA GRAÐANSKOG OTPORA - HSGO;JOSIP BABOK;TOMO BILOGRIVIÆ;VESNA WEISS;JASMINKA GAZILJ;ERBLIND STAJKI;SUZANA KIRCHOFER;ZORAN OBADIÆ;JULIA RENDULIÆ;ZLATKO ŠVARC;EDINA TOMAN;DRAGO VALENÈAK;JASMINE KOS MARKULIN;TOMISLAV BAVARÈIÆ;JANJA BABOK;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;MARKO JURIÆ;IVAN ILIÈIÆ;JOZO KRAJINOVIÆ;MARIJAN SMILJANIÆ;MELANI BILKIÆ;ANTONIJA MARJANOVIÆ;IVAN PANDŽA;MIRA ILIÈIÆ;SNJEŽANA BILKIÆ;ANTE MARJANOVIÆ;ANKICA MATIJEVIÆ;MIRA SMILJANIÆ;DRAGAN POCRNJA;DOMAGOJ PINTARIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;NIKOLA GRMOJA;MARKO SLADOLJEV;IVANA KUKOR;LUKA JOVIÆ;FILIP FIŠIÆ;MATEA BARIŠIÆ;TOMISLAV IVIR;ANITA RADIÈEVIÆ;IVAN ORLOVIÆ;ANTONIJA JONJIÆ;DANIJELA HUBLIN;LUKA JAJÈINOVIÆ;IVANA FRLJIÆ MARKOVIÆ;MARKO MILANOVIÆ LITRE;MOŽEMO! - POLITIÈKA PLATFORMA;TOMISLAV TOMAŠEVIÆ;URŠA RAUKAR-GAMULIN;GORDAN BOSANAC;RADA BORIÆ;MARIN ŽIVKOVIÆ;MARIJANA RIMANIÆ;TOMISLAV VUKOJA;IVANA BRAJDIÆ;ZVONIMIR GLAVAŠ;ALEKSANDAR HATZIVELKOS;NENAD LJUBIÆ;ELVIRA MULIÆ;DONAT RADAS;MARIJANA SUMPOR;NEOVISNA LISTA - DAMIR-KRISTIJAN ROGINA;DAMIR-KRISTIJAN ROGINA;JOSIPA JURIÈEV-SUDAC;MICHAEL SHARP;DANIJEL GRGIÈIN;ZRINKA KIRETA;SNJEŽANA AGOSTINI;KREŠIMIR DROPULJIÆ;TOMISLAV ÈOLAKIÆ;KRISTINA FILIPOVIÆ;JOSIP GOLOJUH;ŽELJKO SONIÈKI;ZORICA ŠAMIJA;VALENTINA PAVLAKOVIÆ;IRENA FRANCEKOVIÆ;POKRET ZA MODERNU HRVATSKU;DAMIR GAŠPAROVIÆ;ZDENA MARIÆ;NEVEN BOTICA;MIRJANA MIHELJA;MLADEN FLEGAR;IVANA PURGAR SABALIÆ;MLADEN VISKOVIÆ;JOŽICA KOVAÈ;LJERKO VIÈEVIÆ;LJILJANA PLAVÈAK;SEBASTIJAN BERIŠIÆ;JASMINKA BUNTIÆ;ANDRIJA TUCIÆ;DUBRAVKO PEROŠ;RADNIÈKA FRONTA - RF;HRVOJE ŠTEFAN;DORA ZVJERKOVIÆ;RENATO BABOJELIÆ;NATAŠA MEDVED;DALIBOR PISKREC;MARIJA JELINÈIÆ;VINKO KOROTAJ DRAÈA;MIA KOROLIJA;IVAN REP;IVANA ROGAR;VLATKO BALAIÆ;DAJANA DELIÆ;TIN JURAKOVIÆ;TOMISLAV FIKET;SOCIJALDEMOKRATI, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI, DEMOKRATI;NIKŠA VUKAS;ALEKSANDRA BIŠKUPEC ŠEVIÆ;DENIS HRESTAK;KATIJA ÆULAV;MIROSLAV DUKIÆ;JASNA BODRUŽIÆ;ŽELJKO DRAGŠIÆ;SNJEŽANA VIDAKOVIÆ;IRENA POJE-OXENHAM;DRAGO BLAŽUN;ŽELJKO JOZIÆ;MATIJA MALETIÆ;TATJANA HUDIÆ;BOSILJKA JURIÈ;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", NARODNA STRANKA - REFORMISTI - REFORMISTI, GRAÐANSKO-LIBERALNI SAVEZ - GLAS";MIHAEL ZMAJLOVIÆ;MARIJA LUGARIÆ;KREŠO BELJAK;IVAN RAÈAN;SANJA MAJOR;ZVONIMIR NOVOSEL;MAJA GRAÈANIN;ALEN ÈIÈAK;SUZANNA BUÈIÆ;ALEN PRELEC;DARKO VULETIÆ;IVANA FUNDURULIÆ;MARTA ANA CESAR;ALKA VUICA;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;LAZAR GRUJIÆ;MLADEN NOVOSEL;KATICA BABIÆ;ÐURO MUÈNJAK;RENATA TRESELJ;EDUARD MISSONI;DUBRAVKO ÈAÈKOVIÆ;TOMISLAVA DEDIÆ;NEVENKA PINCULIÆ;DARKO VRKLJAN;DRAGAN MOMÈILOVIÆ;DRAGICA MUÈNJAK;DARKO JUREC;VLATKA NOVOSEL
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;188;PODSUSED;PROSTORIJE MJESNOG ODBORA;DOMSKA ULICA 1;494;329;329;323;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;1;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;33;5;3;7;1;0;0;0;0;0;0;0;0;0;0;115;33;4;0;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;27;16;3;0;0;1;0;0;0;0;0;0;0;0;1;33;15;1;0;0;0;0;0;0;0;1;0;1;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;10;1;5;7;3;1;0;1;0;0;0;0;0;4;17;1;3;0;0;0;0;0;0;0;1;0;1;1;2
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;189;PODSUSED;OŠ BANA JOSIPA JELAÈIÆA;PODGRADSKI ODVOJAK 1;1028;734;734;721;13;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;43;11;3;1;1;3;0;0;0;0;0;0;0;0;12;17;2;0;0;0;1;0;1;0;0;0;0;1;0;0;5;4;0;0;1;0;0;0;0;0;0;0;0;0;0;89;29;6;6;8;0;0;0;0;1;0;0;0;0;0;146;55;12;8;3;6;12;2;3;3;1;1;0;2;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;93;49;11;0;0;0;0;0;1;0;0;0;0;0;0;140;54;5;6;7;0;0;1;2;1;0;1;1;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;1;0;1;0;0;1;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;142;14;5;11;11;0;3;2;0;1;5;0;0;1;12;15;4;2;0;0;0;0;0;1;1;0;0;2;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;190;PODSUSED;OŠ BANA JOSIPA JELAÈIÆA;PODGRADSKI ODVOJAK 1;980;651;651;640;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;0;1;0;1;0;0;0;0;0;0;0;0;6;13;1;0;0;0;0;0;0;1;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;40;12;5;4;2;0;1;0;0;0;0;0;0;0;0;130;34;9;4;6;1;15;2;0;4;3;0;1;4;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;1;0;1;0;0;1;0;0;66;37;9;0;0;0;0;1;0;1;0;1;0;0;0;138;44;5;1;5;1;0;1;0;2;0;0;1;1;1;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;21;3;15;23;3;0;2;2;0;1;0;0;0;12;18;1;4;1;2;0;0;0;1;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;191;PODSUSED;OŠ BANA JOSIPA JELAÈIÆA;PODGRADSKI ODVOJAK 1;1027;662;662;635;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;5;3;0;0;0;0;0;0;0;0;0;0;0;15;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;1;0;54;11;5;1;6;1;2;0;0;0;0;0;0;1;0;143;42;5;3;6;3;17;1;0;2;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;81;42;4;0;1;0;0;0;0;0;0;0;0;0;1;116;46;2;0;5;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;1;0;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;19;1;17;9;0;2;0;0;0;0;0;0;1;9;12;4;2;2;0;0;0;0;0;0;1;0;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;192;PODSUSED;OŠ BANA JOSIPA JELAÈIÆA;PODGRADSKI ODVOJAK 1;1025;664;664;640;24;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;7;3;0;0;0;0;0;0;0;0;0;0;3;5;14;1;0;0;0;0;1;0;0;0;0;0;1;0;0;13;10;0;1;1;0;0;0;0;0;0;0;0;0;0;55;10;8;6;3;0;1;0;0;0;0;0;0;0;0;113;34;4;6;3;2;8;0;1;2;0;2;3;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;71;42;6;0;0;0;1;0;1;0;1;0;0;0;0;123;52;11;2;4;1;1;3;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;16;2;24;14;0;0;13;4;3;0;0;0;0;8;9;4;1;2;0;0;0;0;0;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;193;STENJEVEC - SJEVER;PROSTORIJE MJESNOG ODBORA;CRNOJEZERSKA ULICA 20;1315;950;946;926;20;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;37;19;1;1;0;0;0;0;1;0;0;0;0;0;4;15;1;0;0;0;0;0;1;0;0;0;0;0;1;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;102;29;9;12;10;1;2;1;0;0;0;0;0;1;0;229;64;6;12;7;3;37;1;2;2;1;0;1;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;99;53;5;0;0;7;2;0;0;0;0;0;0;0;5;191;76;12;1;6;0;1;0;1;1;2;0;1;0;1;7;1;2;0;0;0;0;0;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;193;27;4;21;14;1;3;1;1;2;2;0;0;0;5;25;3;6;1;0;0;0;0;2;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;194;STENJEVEC - SJEVER;PROSTORIJE MJESNOG ODBORA;CRNOJEZERSKA ULICA 20;1378;951;951;933;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;13;5;1;0;0;0;1;0;0;0;0;0;4;11;11;0;0;1;0;0;1;0;0;0;0;0;0;0;0;12;7;0;0;1;0;0;0;0;0;0;0;0;0;0;74;7;11;5;15;1;1;2;0;0;1;1;0;0;0;243;58;17;25;8;0;23;2;2;0;4;1;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;1;0;0;0;0;0;0;0;0;0;0;85;44;3;0;0;6;1;0;0;0;0;0;0;0;0;205;95;8;1;2;1;0;0;3;1;13;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;218;33;4;22;24;3;3;1;0;1;1;0;0;2;19;11;3;0;1;0;0;0;0;0;0;0;0;0;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;195;STENJEVEC - SJEVER;OŠ STENJEVEC;BOLNIÈKA CESTA 92;1468;1002;1002;996;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;22;3;1;1;1;0;0;0;0;0;0;0;1;20;13;1;0;0;0;0;2;1;0;0;0;0;0;0;0;7;6;0;1;0;0;0;0;0;0;0;0;0;0;0;86;36;13;9;8;0;1;1;1;1;0;0;2;0;0;200;51;17;11;16;1;22;1;1;0;1;1;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;109;66;1;0;0;8;0;0;1;2;0;0;0;0;1;215;95;12;3;11;0;0;0;2;2;0;0;2;1;1;9;1;2;0;1;0;0;0;2;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;12;0;0;0;3;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;245;16;7;21;28;4;1;1;1;2;2;0;1;1;13;17;3;1;1;0;2;0;0;0;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;196;STENJEVEC - SJEVER;OŠ STENJEVEC;BOLNIÈKA CESTA 92;1353;949;948;932;16;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;60;14;2;0;0;1;0;1;0;0;0;1;0;0;18;11;1;0;0;0;0;0;1;0;0;0;0;1;0;1;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;79;28;11;6;8;0;1;1;0;0;1;0;0;0;0;217;52;7;13;9;2;29;0;4;0;3;1;2;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;71;44;2;1;0;3;0;0;0;0;0;1;0;0;0;218;87;15;1;5;0;0;0;3;1;0;0;0;2;0;7;3;1;0;0;0;0;0;1;0;0;1;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;216;26;6;21;29;1;3;1;4;0;0;0;2;1;12;21;2;0;2;0;3;0;0;0;0;1;0;0;0;2
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;197;VRAPÈE - CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1318;888;888;870;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;16;1;1;0;0;0;0;0;1;0;0;0;0;7;13;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;4;0;0;4;0;0;0;0;0;0;0;0;0;0;79;32;5;6;4;0;1;0;0;0;0;0;0;0;0;202;59;12;13;8;2;18;0;1;1;0;0;2;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;92;53;4;0;0;3;0;1;0;0;2;0;1;0;1;183;83;10;0;3;0;1;0;1;0;0;0;0;1;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;1;0;0;0;0;0;0;196;20;4;21;13;2;2;1;0;0;1;0;1;1;17;20;0;2;2;0;1;1;0;0;0;1;0;0;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;198;VRAPÈE - CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1241;801;801;788;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26;14;1;0;0;0;1;0;0;0;0;0;0;0;1;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;19;11;1;0;4;0;0;0;0;0;0;0;0;0;0;80;32;7;3;6;0;1;0;1;1;0;0;0;0;0;211;67;17;13;11;2;11;4;2;1;2;0;0;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;1;0;74;44;4;0;0;0;0;0;0;0;0;0;0;0;3;154;70;7;0;4;0;1;0;0;0;0;0;1;1;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;1;0;0;8;2;0;0;0;0;0;0;4;0;0;0;0;0;0;169;12;3;13;12;3;0;1;1;0;0;3;1;1;11;16;1;1;1;0;1;1;0;0;0;0;1;0;1;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;199;VRAPÈE - CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1251;808;803;783;20;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35;15;3;0;0;1;0;0;0;1;0;0;0;1;8;15;1;2;1;0;0;1;0;0;0;0;0;1;1;0;9;5;1;0;0;0;0;0;0;0;0;0;0;0;0;83;21;15;4;18;0;1;0;0;0;0;1;0;1;2;162;53;10;11;7;3;10;1;1;0;3;0;1;5;5;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;46;0;0;0;0;1;0;0;0;0;0;0;0;1;172;76;14;3;7;0;0;1;0;0;0;0;0;1;2;5;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;201;18;9;31;16;7;0;3;3;1;3;1;0;0;8;17;3;1;0;0;0;0;0;0;0;0;0;0;0;3
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;200;VRAPÈE - CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1289;888;888;868;20;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;40;7;2;0;0;0;0;0;0;0;1;0;0;1;9;19;4;1;0;0;0;1;1;0;0;0;0;0;0;0;10;7;0;0;2;0;0;0;0;0;0;0;0;0;0;74;14;8;8;16;0;0;1;1;0;0;2;0;1;0;229;60;11;6;8;7;14;2;1;1;1;0;0;7;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;43;5;0;0;1;1;0;0;0;0;0;1;0;3;173;92;6;0;2;0;2;0;1;0;0;0;0;3;2;7;3;0;0;0;1;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;0;1;1;0;0;0;0;0;0;0;0;0;12;2;0;0;0;1;0;0;4;0;0;0;0;0;0;178;8;3;24;13;1;1;0;1;0;0;0;0;2;10;21;5;1;1;1;0;0;0;0;0;1;0;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;201;VRAPÈE - CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1296;863;863;848;15;4;1;1;0;0;0;0;0;0;1;0;0;0;0;0;47;21;1;2;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;0;0;0;0;0;0;1;0;0;89;20;6;10;8;0;2;1;1;7;0;0;0;0;0;203;46;11;13;5;1;15;0;3;1;0;0;6;7;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;87;38;5;2;0;2;1;0;0;1;0;0;0;1;3;182;72;5;3;4;0;0;0;1;5;1;1;0;4;3;5;0;0;0;1;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;185;7;4;21;16;2;0;1;0;0;1;0;1;3;8;20;1;1;1;0;1;0;0;0;3;0;0;0;0;0
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;202;BREZOVICA;OŠ BREZOVICA;BREZOVIÈKA CESTA 98A;1203;787;784;762;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;8;1;0;0;0;0;0;0;0;0;0;0;0;7;18;1;2;0;0;0;1;0;0;0;0;0;2;0;0;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;109;36;8;4;9;2;1;2;1;0;1;2;0;1;0;246;73;11;13;7;0;17;0;1;4;1;0;2;4;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;83;56;2;0;0;0;1;0;0;0;2;0;0;0;0;64;26;1;0;1;0;0;0;0;0;0;0;0;0;2;4;0;1;0;0;0;0;0;0;1;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;17;4;11;16;0;2;1;2;1;0;0;0;0;7;16;2;2;0;0;0;0;0;0;0;0;0;0;0;1
006;VI. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - VI. IZBORNA JEDINICA;203;BREZOVICA;OŠ BREZOVICA;BREZOVIÈKA CESTA 98A;1187;775;775;754;21;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24;19;0;1;0;0;0;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;0;0;0;0;0;0;0;0;0;0;0;0;0;101;29;7;1;11;0;1;1;3;0;0;0;0;0;1;261;65;18;11;12;0;16;0;5;0;6;0;0;8;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0;0;0;1;0;0;0;0;0;0;0;106;66;5;1;1;0;0;0;0;2;0;0;0;1;0;112;51;4;0;1;0;1;1;0;0;0;1;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;11;1;12;4;0;0;1;0;1;0;0;0;0;7;16;5;1;1;0;0;0;0;0;0;1;0;0;0;0
