Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;TEOFIL KOŽUL;BORIS TAKAÈ;ANTONIJO ZIDAR;ALOJZ HRŽENJAK;JADRANKA BIŠÈANIÆ;ZDENKA BEBEK;RAJKO RADAÈIÆ;VATROSLAVA BUDIMIR;ZVEZDANA POSTRUŽIN;DRAGUTIN BELOŠEVIÆ;VIŠNJA ZIEGELMEYER;GORAN POSTRUŽIN;MILE PAULIÆ;NADA LAZAREVIÆ;FOKUS, REPUBLIKA;DAMIR VANÐELIÆ;MARTINA KOLAR BILLEGE;VALENTINA PAVLOVIÆ VINOGRADAC;SUZANA SKOKO;MELITA BESTVINA;JASNA MATASIÆ;MILIVOJ MANDIÆ;DOMINIK KRAMARIÆ;VESELJKO RAJIÈ;MLADEN LASIÆ;ANTONIO PRIŠÆAN;MARTINA MLINAC;ROBERT CAVOR;IVAN ŠKEGRO;ODLUÈNOST I PRAVEDNOST - OIP;KAROLINA VIDOVIÆ KRIŠTO;DINO SAÈARIÆ;TOMISLAV ANTE ZRNC;PETAR PETROVSKI;JOSIP TOMIÈIÆ;HRVOJE LEKO;DARINKA MILJANA BARRUETO JAMAN;IVAN GLAVURDIÆ;IVANA ŠIKIÆ;DRAGAN KORUGA;SLAVEN RUPÈIÆ;KRUNO POLJANÈIÆ;DANIJELA CVITANOVIÆ;DAVOR KRNJAK;STRANKA IVANA PERNARA;LEONARDO LAMON;DUBRAVKA DRAGUN;LEO ALAGIÆ;DIJANA DELIÆ;ZDENKO RINÈIÆ;MIRA KRIVOŠIJA;ANA RADOŠ;KARMELA FIŠER;MARKO KLIŠANIÆ;NEVENKA BORJAN;JAN ŠEREŠ;MARKO PETROVIÆ;HUBERT LOOS;DAVOR PERNAR;AGRARNA STRANKA - POKRET ZA HRVATSKU POLJOPRIVREDU, AKCIJA ZA PROMJENE;ROBERT HADŽIÆ;ŽELJKO ILIÈIÆ;ŽELIMIRA VRABEC;MARIO ZACCARIA;ALBERT MARINCULIÆ;MIA CRNÈIÆ;ŽELJKO POKASIÆ;LADA KRALJEVIÆ;MATE BULJAN;INES VRBAN;MLADEN DUJMOVIÆ;ANTONIA HOHNJEC;LJUBICA PAVRLIŠAK MARINCULIÆ;DENIS CVITKOVIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, BLOK ZA HRVATSKU - BLOK, AGRAMERI - NEZAVISNA LISTA;MISLAV KOLAKUŠIÆ;ZLATKO HASANBEGOVIÆ;ZVONIMIR LOVRIÆ;MARIJA VERONKICA CVJETKOVIÆ;MISLAV BARIŠIÆ;STJEPAN STANIÆ;MARIJANA PEHER;DALIBOR BOŽAN;ANA LEDERER;VLADIMIRA IVANKOVIÆ BRADIÆ;ANDREJA ŠEGO TURKOVIÆ;PERO IVANÈIÆ;DORIS PERKOVIÆ;DRAŽAN DIZDAR;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;ANDREJ PLENKOVIÆ;ŽELJKO REINER;NINA OBULJEN KORŽINEK;KREŠIMIR AÈKAR;DARKO KLASIÆ;MARKO MILIÆ;LJUBICA LUKAÈIÆ;ALEMKA MARKOTIÆ;MATO ÈIÈAK;MAKSIMILIJAN ŠIMRAK;MARIO ŽUPAN;TUGOMIR MAJDAK;IVICA MIŠKULIN;JOSIP LUCIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;STEFAN NOVAK;DAMIR KATULIÆ;STJEPAN PALÈIÆ;MATE BEKAVAC;IVICA GAŠPAR;IVAN PALÈIÆ;MAJA JUKIÆ;DANKO IŠTVANEK;ROBERT BODRUŽIÆ;IVANA VRSELJA;KARLO BLAGAJ;MIRJANA HEGEDUŠ;IVAN JURIŠIÆ;LJILJANA GLAD;JAVNO DOBRO;DINKA PAVELIÆ;MARKO MILIN;HRVOJE ÈUPIÆ;LJILJANA MIHALJEVIÆ;ZORAN GRANCARIÆ;DAVORKA KATARINA CINDRIÆ;RENATA SKOVRON;NATAŠA JURLIN;DAMIR PIJAŽA-MIKELIÆ;MILOŠ ILIÆ;GALINA POPOVIÆ;NINO REBRONJA;IVA TADIÆ;LJUBICA ÐANKOVIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;MARIJA SELAK RASPUDIÆ;IVAN BEKAVAC;GLORIA TKALÈIÆ;BRANIMIR PERVAN;NADA FINDERLE;JOSIP PERIŠA;IRIS VERONIKA CETINA;KREŠIMIR ROTIM;TINA BULIÆ;LOVRO MILAKOVIÆ;VALENTINA DOROTIÆ;ANTONIO KULIŠ;MARIJA ZUBEC;DAMIR SLOJŠEK;MOŽEMO! - POLITIÈKA PLATFORMA;SANDRA BENÈIÆ;IVANA KEKIN;DAMIR BAKIÆ;TEODOR CELAKOSKI;MARTA KIŠ;MARIJA BRAJDIÆ VUKOVIÆ;LUKA KEREÈIN;TOMISLAV DOMES;SUZANA DOBRIÆ;TONKO BOGOVAC;MARIJA KRNIÆ;LUKA KAMENEÈKI;MATKO DUJMOVIÆ;JAN KRUHAK;POKRET ZA MODERNU HRVATSKU;SONJA VIDOŠEVIÆ LJUBIÆ;DAMIR MIHELIÆ;ELLA DELAÈ;IVAN PURGAR;TENA ŠAMEC;JURICA ILIÆ;KATARINA BERIŠIÆ;ŽELJKO ŽEGARAC;MARIJA JELIÆ;LUKA GAŠPAROVIÆ;SNJEŽANA IVÈEVIÆ;JOSIP PALIÆ;MATEA PIKNJAÈ;VLADO PODHRAŠKI;PRAVEDNA HRVATSKA - PH;MILAN VRKLJAN;TIHOMIR MAJIÆ;VESNA ÈIŽMAR;ROBERT LILION;JADRANKA PERASIÆ;ŽELJKO STILINOVIÆ;KATICA DŽIJAN LILION;ŽELJKO STARÈEVIÆ;SANJA ERDELJA-ŠENJUG;MARIO VRKLJAN;MIRJANA VRKLJAN RADOŠEVIÆ;DARKO PODGORELEC;DAVOR JANDRIÆ;JOSIPA OTTA PAUN;RADNIÈKA FRONTA - RF;DENIS GETO;ŽELJKA BILOŠ;NENAD RIZVANOVIÆ;KARMEN RATKOVIÆ;VLADIMIR CVETKOVIÆ;MILENA KRAMER;ŽELJKO KAŠAJ;JOSIPA VLASAC GLASNOVIÆ;ANTONIO HORVATIÆ;BARBARA TRBOJEVIÆ;NEVEN BRNJAS;BRANKA GALIÆ;SINIŠA BARIŠIÆ;VELIBOR ZANINOVIÆ;SOCIJALDEMOKRATI, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI," DEMOKRATI;DAVORKO VIDOVIÆ;IVANA POSAVEC KRIVEC;SANJA ŠUTEJ;STANISLAV FRANÈIŠKOVIÆ BILINSKI;MATO ŠIMIÆ;MAJA GLIBO PRICA;IGOR MATIJEVAC;NEDJELJKO TUDJA;SANJICA FRESL;MLADEN PETRONIJEVIÆ;NINA PLEŠE;KATICA POŽEGA;ADRIAN ŠEVIÆ;BARBARA-ELIZABETA OTHMAN;""SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP", CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS," """"DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"""" - """"DO i SIP""""", NARODNA STRANKA - REFORMISTI - REFORMISTI," GRAÐANSKO-LIBERALNI SAVEZ - GLAS"";ARSEN BAUK;DALIJA OREŠKOVIÆ;BRANKO KOLARIÆ;MARIJANA PULJAK;SARA MEDVED;JOSIP TICA;IVANA MLINAR;FRANKO DOTA;LJILJANA ŠTOKALO;SAŠA STANISLAV HORVATH;DALIBOR PREVENDAR;LANA PAVIÆ;DANICA JURIÈIÆ SPASOVIÆ;IVO JELUŠIÆ;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO", STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;MILIVOJ ŠPIKA;DRAŽEN ŠTIGLIÆ;ANKICA BIRTIÆ;LJEPOSAVA BARTA;IVAN KRESONJA;DRAGAN ŠOLAJA;PREDRAG BISIÆ;KATA ALAVANJA;VERICA LEŠKOVIÆ;ANÐA BOŠNJAKOVIÆ;PEPICA CRNIÆ;MARTINA MARIJANÈIÆ;STJEPAN ÈIRJAK;ŠTEFICA MARINOVIÆ
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;210;BARTOL KAŠIÆ;PROSTORIJE MJESNOG ODBORA;SELSKA CESTA 3;1415;975;973;947;26;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;17;0;0;0;0;1;0;1;0;0;0;0;0;1;20;8;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;40;23;0;1;0;0;0;0;4;0;0;0;0;0;236;152;6;5;5;6;4;0;9;1;2;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;30;0;0;0;0;0;3;0;0;0;0;1;1;0;231;85;30;13;0;2;1;0;1;0;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0;0;2;1;0;1;0;0;0;0;0;14;6;1;0;0;0;2;0;0;0;0;0;0;0;1;234;71;46;3;2;1;2;0;2;1;0;3;1;1;1;17;6;0;0;0;0;0;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;211;BARTOL KAŠIÆ;OŠ IVANA CANKARA;ULICA IVANA CANKARA 10;1516;1067;1067;1053;14;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;53;24;0;0;1;0;0;0;0;0;0;0;0;0;1;10;8;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;61;25;15;2;0;2;4;0;0;0;0;0;0;0;0;259;148;5;9;3;3;0;1;12;1;4;4;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;77;45;1;0;0;0;1;1;0;1;0;0;0;0;0;276;132;40;8;2;3;1;4;1;0;0;0;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;12;4;1;0;0;0;0;0;0;0;0;1;0;0;0;270;71;69;1;5;2;3;3;1;0;0;0;1;0;2;18;10;0;1;0;0;0;0;0;0;0;0;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
"001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;212;GORNJA KUSTOŠIJA;""DJEÈJI VRTIÆ """"PETAR PAN"""""";LENDAVSKA ULICA 7;1525;1033;1031;1012;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;20;2;0;0;0;1;0;0;0;0;0;0;0;1;34;18;0;0;1;0;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;105;41;33;0;0;1;0;0;0;1;0;0;0;1;0;262;162;2;1;2;5;7;0;2;0;1;1;1;0;7;6;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;39;1;0;0;1;1;0;0;0;0;0;0;0;0;214;112;20;3;1;1;2;0;1;0;0;0;0;0;2;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;1;0;0;0;1;0;0;0;0;0;0;0;0;212;62;40;3;5;0;2;1;0;0;0;1;1;0;2;31;14;0;2;0;0;0;0;0;0;0;0;0;0;1",,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;213;GORNJA KUSTOŠIJA;OŠ KUSTOŠIJA;SOKOLSKA ULICA 7;1455;988;988;961;27;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;39;20;0;0;0;5;0;0;0;0;0;0;0;0;0;25;18;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;97;26;36;1;0;0;0;0;0;5;0;1;0;0;0;230;140;4;1;0;9;4;0;7;0;1;0;0;0;6;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;43;1;1;2;0;3;0;0;1;3;1;0;0;1;170;84;16;1;0;2;0;3;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;248;80;40;8;5;3;1;1;0;0;0;0;0;0;0;25;8;0;1;0;0;1;0;0;1;1;1;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;214;GORNJA KUSTOŠIJA;OŠ KUSTOŠIJA - PODRUÈNA ŠKOLA GORNJA KUSTOŠIJA;KUSTOŠIJANSKA ULICA 272;1421;985;985;962;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;16;0;0;0;0;0;0;0;0;0;0;0;0;1;24;18;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;1;1;0;1;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;45;25;2;0;1;2;2;0;3;0;0;0;0;0;238;138;7;2;6;5;3;1;7;0;2;0;2;1;3;6;0;0;0;0;0;0;0;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;27;1;0;1;0;0;0;0;0;1;0;0;0;0;188;92;17;1;0;1;1;0;0;1;0;2;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;11;5;1;1;0;0;0;0;0;0;0;0;0;0;0;226;73;35;5;1;2;3;0;0;0;0;1;1;0;2;23;9;0;0;0;5;0;0;0;0;1;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;215;GORNJA KUSTOŠIJA;OŠ KUSTOŠIJA - PODRUÈNA ŠKOLA GORNJA KUSTOŠIJA;KUSTOŠIJANSKA ULICA 272;1448;945;945;935;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;16;0;1;1;0;0;0;1;0;0;0;0;0;0;28;24;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;58;32;0;1;1;0;0;0;3;0;0;0;0;0;245;140;3;1;0;5;1;1;11;0;1;1;1;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;44;3;1;2;1;0;1;0;1;2;0;0;0;1;164;76;17;4;1;0;0;1;1;0;0;0;0;1;0;6;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;199;44;32;2;0;1;3;1;0;1;0;1;0;0;1;19;6;0;1;0;0;0;0;1;0;1;0;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;216;JELENOVAC;PODRUÈNI URED ÈRNOMEREC;TRG FRANCUSKE REPUBLIKE 15;1255;919;919;905;14;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;35;18;0;0;1;1;0;1;0;0;0;0;0;0;1;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;23;19;1;0;0;4;0;0;0;0;1;0;0;1;290;171;1;3;3;6;8;1;17;1;1;7;0;1;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;30;2;1;0;0;0;2;0;0;2;0;0;0;1;189;74;33;3;0;1;0;0;1;0;0;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0;1;0;0;8;4;0;0;1;0;0;0;0;0;0;0;0;0;0;193;49;44;5;6;2;3;2;0;0;0;1;1;0;1;25;5;0;0;0;1;0;0;1;1;0;0;5;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;217;JELENOVAC;PODRUÈNI URED ÈRNOMEREC;TRG FRANCUSKE REPUBLIKE 15;1218;831;830;818;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;13;0;0;0;0;0;0;0;0;0;1;0;0;2;15;13;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;59;17;25;1;0;0;0;0;0;0;1;1;0;0;0;197;111;3;5;1;3;3;0;16;0;0;2;0;1;1;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;38;3;0;2;0;1;0;1;0;1;0;0;1;0;178;79;22;2;0;0;0;0;2;0;1;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;1;0;0;0;0;0;214;64;41;7;2;3;2;2;0;0;0;0;1;2;3;18;4;1;0;1;0;0;0;1;0;0;1;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;218;KUSTOŠIJA - CENTAR;PROSTORIJE MJESNOG ODBORA;ILICA 259;934;616;616;608;8;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;19;8;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;19;21;0;0;0;0;0;0;5;1;0;0;0;1;175;111;0;1;5;1;1;0;7;1;3;5;0;0;4;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;19;1;0;0;0;0;0;2;0;3;1;0;0;0;129;52;14;3;0;1;1;0;0;1;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;160;52;39;3;5;0;0;0;0;0;0;1;2;0;1;9;3;0;0;0;0;0;0;1;0;0;1;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;219;KUSTOŠIJA - CENTAR;OŠ KUSTOŠIJA;SOKOLSKA ULICA 7;774;520;520;519;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;10;0;0;1;0;0;0;0;1;0;0;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;25;11;1;0;0;0;0;0;0;0;0;0;0;0;126;95;0;0;1;0;2;1;4;0;0;1;0;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;18;0;0;0;0;0;0;1;0;2;0;0;0;0;107;53;11;5;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;131;42;26;3;1;0;1;0;0;1;0;0;2;1;0;9;1;0;0;0;0;1;0;0;0;0;0;0;0;2,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;220;KUSTOŠIJA - CENTAR;OŠ KUSTOŠIJA;SOKOLSKA ULICA 7;806;573;573;557;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;6;3;0;0;0;0;0;0;0;0;0;0;0;1;9;5;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;2;0;0;0;0;0;0;0;0;46;15;16;0;0;0;1;0;0;4;0;0;0;0;0;138;80;2;0;0;4;0;1;9;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;27;0;1;0;0;0;0;1;1;1;1;0;0;0;116;40;26;0;2;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;144;46;27;3;2;0;0;0;0;0;0;1;1;0;2;17;5;0;0;1;1;0;0;0;0;0;0;0;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;221;MEDVEDGRAD;PROSTORIJE MJESNOG ODBORA;MIKULIÆI 189;671;466;457;450;7;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;0;0;0;0;0;0;0;0;0;1;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;44;19;19;3;0;0;1;0;0;2;0;0;0;0;0;119;69;1;0;0;3;2;0;4;1;1;1;2;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;22;0;0;0;0;0;0;0;0;0;0;0;0;0;66;26;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;107;29;22;2;1;0;4;3;0;0;0;0;2;0;1;12;3;0;0;0;0;0;0;0;1;0;0;1;0;0,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;222;MEDVEDGRAD;DVORAC PONGRATZ;MIKULIÆI 133;1432;1034;1034;1025;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;17;0;1;0;0;0;0;0;0;0;0;0;0;0;17;11;0;0;0;0;0;2;0;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;126;47;32;2;0;0;3;0;3;6;0;0;1;0;0;288;172;3;0;1;7;1;0;12;3;1;9;1;6;7;22;3;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;44;2;0;3;0;0;1;4;0;0;2;1;0;1;193;91;21;9;1;5;0;0;0;0;0;1;2;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;210;58;52;3;2;2;1;2;0;1;0;0;1;0;3;12;1;0;0;0;1;0;0;0;0;0;0;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
001;I. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB - I. IZBORNA JEDINICA;223;MEDVEDGRAD;DJEÈJI VRTIÆ ŠUMSKA JAGODA;BIJENIK 164;836;579;579;575;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;15;1;0;1;2;2;0;0;0;0;1;0;0;0;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;22;20;0;0;0;2;1;1;1;0;0;0;0;0;127;75;0;1;1;11;0;0;6;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;54;32;1;0;1;0;0;1;1;0;0;1;0;0;0;120;68;19;1;0;0;1;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;133;29;29;2;2;1;0;1;0;0;0;0;3;1;2;10;3;0;0;0;0;0;0;0;0;0;0;0;0;1,,,,,,,,,,,,,,,,,,,,,,,,,,
