Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;JURE HULJEV;DALIBOR FUÆAK;ANDRIJA ŠKRIBULJA;VJEKOSLAV JOVIÆ;ANKA ÐURIŠIÆ;ZLATKO OREŠKOVIÆ;TIHOMIR MESAROV;ZORAN ŠAJKOVIÆ;SENKA DURDOV;HRVOJE DRAGANIÆ;TOMISLAV RUKAVINA;MILAN ŽUFIKA;ZORAN POSTRUŽIN;MIRKO KOROŠEC;FOKUS, REPUBLIKA;GORDANA DERANJA;LORAN MILANOVIÆ;DAMIR PRHAT;DAMIR GRÜNBAUM;MILAN PERKOVIÆ;IVA DELLABERNARDINA;NIKOLINA BENIÆ;PATRICIJA VANÐELIÆ;MARIJA VIRKES;NENAD ŠÆULAC;DENIS KIŠ;MARIJA VARŽIÆ GOLUBIÆ;IGOR LUKEŽ;ANDREJ RADETIÆ;ODLUÈNOST I PRAVEDNOST - OIP;HRVOJE ŽUPARIÆ;ANDRIJA RUŽIÆ;BOJAN VUKOREPA;FANI RADOVAN RIGOVIÆ;TIHOMIR KRALJEVIÆ;SENAD BEGIÆ;EDO ŠARUNIÆ;ANTO LUJIÆ;ZORAN ANDRIÆ;TONI GJAJA;LEONARDO ŠALIÆ;MILKA LOZIÆ;MARTA MATANOVIÆ;VESNA JAKOPOVIÆ;STRANKA IVANA PERNARA;IVANA ŠAIN;VLADIMIR LEON KELLER;DENI RAKOVIÆ;ANGELINA PRPIÆ;BENITO LJUBOVIÆ;ENA BABIÆ;FILIP MARIÆ;NINA ŠIMONOVIÆ;STEFANO VIDONIS;GORDANA VIDAK;ROKO ORLOVIÆ;LEAN MARETIÆ;DANIJELA HORVAT;MIRSADA IMŠIROVIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA;IVAN VILIBOR SINÈIÆ;BOŽANA KRISTIÆ;MARINA BEG UMILJENOVIÆ;SNJEŽANA BAŽAJ-BOÆKAI;MATEA FILIPOVIÆ;PAOLA VELLICO BATEL;MILICA ERCEG;IVICA KRSTAŠ;RITA UJÈIÆ;MARIJAN ZOVIÆ;DENI JANKO;ZORAN STJEPANOVIÆ;FRANJO BARTOLAC;DAVOR POPOVIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;OLEG BUTKOVIÆ;ANTON KLIMAN;JOSIP OSTROGOVIÆ;TOMISLAV KLARIÆ;IRENA HRSTIÆ;ALEN RUŽIÆ;JOSIP BORIÆ;DAVOR ZUBOVIÆ;ILIRJANA-CROATA MEDUR;ANA KUÈIÆ;MARIO BRATULIÆ;IVAN BUBIÆ;KRISTJAN STANIÈIÆ;IVAN KIRIN;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;MARIN BUBANJ;STIPICA BAŠKARAD;NIKO PUŠELJA;GABRIJELA ANIÈIÆ;ELVIRA MARIÆ;TATJANA SMOJVER-SILOV;DANICA MARKOVIÆ;LJUBICA ŠEVERDIJA;NIVES KLJAJIÆ;DUBRAVKO MARŠAL;SLAVKO VRBAN;MIROSLAV MARKOVIÆ;DEJAN ILIJIÆ;ROBERT CIFREK;ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS, UNIJA KVARNERA - UNIJA, ISTARSKA STRANKA UMIROVLJENIKA - PARTITO ISTRIANO DEI PENSIONATI - ISU - PIP, SOCIJALDEMOKRATI, NARODNA STRANKA - REFORMISTI - REFORMISTI, DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI;DALIBOR PAUS;DARIJO VASILIÆ;VALTER GLAVIÈIÆ;LORIS PERŠURIÆ;HELGA MOŽÉ;EMIL DAUS;TAJANA MASOVÈIÆ;LJILJANA MILOŠ;TEA MIÈIÆ BADURINA;ANTEO MILOS;KATARINA NEMET;SENKA ŠUBAT;MARKO PALIAGA;MARKO BORAS MANDIÆ;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;MARIN MILETIÆ;IVAN VIDOVIÆ;PETRA MANDIÆ;LUKA JAKOPOVIÆ;SILVIJA TERLEVIÆ;MARIJAN ŠEGOTA;SABINA MAROV;BORIS ADŽIÆ;JELENA ALESSIO;VERICA ÆORKOVIÆ;ORHAN SALI;IZABELA ÐAKOVIÆ;ALEKSANDAR-SAŠA MILAKOVIÆ;JOSIP KATALINIÆ;MOŽEMO! - POLITIÈKA PLATFORMA;DUŠICA RADOJÈIÆ;MORENA LEKAN;NEBOJŠA ZELIÈ;ENNA PEROŠ;SLAVEN BOLJUN;IVA DAVORIJA;HANA PALEKA;MIHA PAUS;NOEL MIRKOVIÆ;ANA FONOVIÆ;RENATO STANKOVIÆ;DANIEL ANTUNOVIÆ;DRAGAN DRUŽETA;SUZANA JAŠIÆ;RADNIÈKA FRONTA - RF;KATARINA PEOVIÆ;GORAN MATIÆ;KARIN GRGOROVIÆ;BORIS KAPURALIN;DUBRAVKA KOVAÈEVIÆ;ENIS ÈAUŠEVIÆ;GORDANA VUDRAGOVIÆ;NIJAZ DELIÆ;NATALIJA STEFANOVIÆ;BOJAN BIRK;BISERKA MOMÈINOVIÆ;ALEKSANDAR ALOBIÆ;IZVOR RUKAVINA;LEMS JERIN;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", GRAÐANSKO-LIBERALNI SAVEZ - GLAS";PEÐA GRBIN;MIRELA AHMETOVIÆ;ZLATKO KOMADINA;SANJA RADOLOVIÆ;SAŠA ÐUJIÆ;ANA PUŽ KUKULJAN;MARIN RAÈIÆ;SLOBODAN FRUK;MARKO FERENAC;MARIA BLAŽINA;KRISTIAN ÈARAPIÆ;BOJANA PUZIGAÆA;NADJA POROPAT;ŽELJKO JOVANOVIÆ;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP;VLADIMIR KAPURALIN;DAVOR RAKIÆ;ULIANA MOSCARDA;MILOŠ MITROVIÆ;RANKA ÈIÈOVAÈKI;LUCA ANTONIO ŠURAN;RUŽA KNEŽEVIÆ;MARIN BRKLJAÈA;DANICA OBREZA;LUKA ERCEGOVIÆ;ZAHIDA DEDUKIÆ;SLOBODAN OBREZA;ILONA ŠIMIÈIÆ;DARKO MILIÆ;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;MARIJA PALAZIOL;ANÐELKA BIJELONJIÆ;EUFEMIA MIŠIÆ;MIRKO BIJELONJIÆ;DENIS PAULETIÆ;VLADIMIR ŠIMUNIÆ;DARKO ŠEGOTA;BLAŽENKA BERGIÆ;BRANKO BIJELONJIÆ;VESNA MATOŠEVIÆ;ŽELJKO BILIÆ;CHRISTINE BIBALO-BALAŠKO;MILORAD KARDUM;JOSIP PULIÆ;Latitude;Longitude
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MARÈANA;4;PERUŠKI;DRUŠTVENI DOM;PERUŠKI;200;140;140;138;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;5;2;2;0;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;29;0;0;0;0;2;0;6;1;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;41;16;4;2;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;44.9438026;14.0198989
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MARÈANA;5;MALI VAREŠKI;ZGRADA BIVŠE OŠ MALI VAREŠKI;MALI VAREŠKI;478;294;294;286;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;1;0;0;0;1;0;0;0;0;0;0;0;0;52;27;5;0;0;7;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;63;27;1;2;0;0;1;0;1;0;0;1;0;0;0;12;3;4;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;1;0;1;0;0;0;0;1;0;1;0;1;7;4;0;1;0;0;0;0;0;0;0;0;0;0;0;112;42;8;5;17;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;44.9440859;14.002296
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MARÈANA;6;MARÈANA;DRUŠTVENI DOM;MARÈANA;1000;623;623;607;16;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;16;12;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;23;13;0;0;1;0;0;0;0;0;0;0;0;0;0;119;27;54;0;0;3;0;0;1;3;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;72;1;1;1;4;4;0;1;1;1;0;0;0;0;39;16;2;0;0;0;0;0;0;0;0;0;0;0;0;30;6;0;0;2;2;1;0;2;0;1;0;0;0;1;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;234;67;6;2;76;0;1;0;0;0;2;0;1;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;1;0;2;0;0;0;0;0;1;1;44.9565719;13.9551077
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MARÈANA;7;KUJIÆI;"ZGRADA NK ""MANJADVORCI""";KUJIÆI;199;145;145;141;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;10;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;27;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;40;17;2;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;45.01234849999999;13.9871073
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MARÈANA;8;LOBORIKA;ŽUPNA KUÆA;LOBORIKA;879;489;489;486;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;2;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;2;0;0;0;0;0;0;0;0;1;0;0;27;14;1;0;0;0;0;0;1;0;0;0;2;0;0;55;16;9;0;1;4;20;0;0;1;1;0;1;1;1;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;98;50;0;2;6;0;1;0;1;1;0;1;0;1;0;26;12;5;0;0;0;0;0;0;0;0;0;1;0;0;57;11;1;0;0;7;0;0;3;0;1;0;0;1;4;23;16;0;0;1;0;0;0;0;0;0;0;0;0;0;172;76;19;2;15;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;44.9163354;13.9053827
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MEDULIN;1;MEDULIN - BIRAÈKO MJESTO BR. 1;DRUŠTVENI DOM,  PROSTORIJA BR.1;CENTAR 58, MEDULIN;1289;650;650;642;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;20;1;0;0;1;0;0;0;0;0;0;0;0;0;135;43;45;1;0;11;0;1;0;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;37;2;4;4;7;5;0;0;2;1;0;0;4;0;22;7;4;0;0;0;0;0;0;0;0;0;1;0;0;68;18;0;0;1;10;1;1;3;0;2;0;0;0;5;20;13;1;0;0;0;0;0;0;0;0;0;0;0;0;228;92;34;6;33;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;1;0;1;1;0;0;0;0;0;0;44.8221299;13.9364894
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MEDULIN;2;MEDULIN - BIRAÈKO MJESTO BR. 2;DRUŠTVENI DOM,  PROSTORIJA BR.2;CENTAR 58, MEDULIN;1549;815;814;801;13;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;0;3;1;0;0;0;0;0;0;0;0;1;0;5;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;34;24;0;0;0;1;0;2;0;1;0;0;0;0;0;199;59;63;1;2;26;0;0;0;1;0;4;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;60;3;1;7;4;5;0;1;0;0;0;1;6;1;30;17;9;1;0;0;0;0;0;0;0;0;1;0;0;74;27;1;0;2;6;1;0;4;2;2;0;0;0;4;21;11;1;0;0;0;2;0;1;0;0;0;0;0;1;298;156;39;9;31;1;2;1;0;5;2;0;3;0;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;0;0;1;44.8221299;13.9364894
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MEDULIN;3;BANJOLE - BIRAÈKO MJESTO BR. 3;DRUŠTVENI DOM;ÈIMULJE 24;949;644;644;632;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;19;0;2;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;1;3;0;0;0;0;0;0;0;0;0;0;0;19;8;3;0;0;0;1;0;0;0;0;0;0;0;0;123;32;30;1;0;9;0;0;3;1;0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;42;0;4;1;4;3;0;2;0;0;0;1;4;0;12;4;4;0;0;0;0;0;0;0;0;0;0;0;0;59;12;1;0;1;7;0;0;4;2;3;0;0;0;3;19;8;0;0;0;0;0;0;0;0;0;0;0;0;1;221;81;22;11;25;0;0;0;0;0;0;0;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;6;1;0;0;0;0;0;0;0;2;0;0;0;0;44.824765;13.8669956
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MEDULIN;4;VINKURAN - BIRAÈKO MJESTO BR. 4;ŠKOLA U VINKURANU;CENTAR 5, VINKURAN;797;543;543;537;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;10;1;0;0;0;0;0;0;0;0;0;0;0;1;8;2;0;0;2;0;0;0;0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;93;28;23;0;0;16;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;33;0;2;5;8;5;0;0;0;1;1;0;4;1;22;11;1;2;0;0;0;1;0;0;0;0;0;0;0;52;13;1;0;1;10;0;1;2;0;3;0;0;0;1;28;14;0;0;5;0;0;0;0;0;0;0;0;0;2;198;63;24;6;31;1;0;0;0;0;0;0;1;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;1;1;0;0;0;0;0;0;0;0;44.8358012;13.8650493
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MEDULIN;5;POMER - BIRAÈKO MJESTO BR. 5;"ZGRADA ""ALBANEŽ D.O.O.""";POMER 1;421;263;263;260;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;37;11;9;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;26;0;3;2;6;4;1;5;0;0;1;0;0;0;11;6;3;0;0;0;0;0;0;0;0;0;0;0;0;18;3;0;1;0;3;0;0;1;0;0;1;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;89;41;6;4;8;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.8239419;13.896903
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MEDULIN;6;PJEŠÈANA UVALA - BIRAÈKO MJESTO BR. 6;DRUŠTVENI DOM PJEŠÈANA UVALA;PJEŠÈANA UVALA, II OGRANAK BB;538;354;354;346;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;1;0;0;0;0;2;0;0;10;6;2;0;0;0;0;0;0;0;0;0;0;0;0;60;13;13;0;1;10;0;2;0;1;0;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;68;20;1;5;3;2;8;0;1;0;1;2;0;2;0;10;5;1;0;0;0;0;0;0;0;0;0;0;0;0;39;5;3;0;0;5;0;0;0;2;0;0;0;0;5;13;5;1;0;0;1;0;0;0;0;0;0;0;1;0;117;47;9;3;14;1;0;0;0;2;3;0;0;0;2;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;8;2;0;0;0;1;0;0;0;0;0;0;0;0;0;44.8387062;13.8494865
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MEDULIN;7;PREMANTURA - BIRAÈKO MJESTO BR. 7;DRUŠTVENI DOM;SELO 120, PREMANTURA;738;418;418;410;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;1;0;0;0;0;0;0;1;0;0;0;0;17;3;0;0;0;0;0;0;0;0;0;0;1;3;0;94;27;21;0;0;12;2;0;12;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;59;21;0;0;4;2;1;0;1;0;2;1;0;4;0;15;3;5;1;0;0;0;0;0;0;0;0;1;0;0;43;12;2;0;0;1;0;0;1;2;1;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;142;65;16;4;9;0;0;0;1;1;1;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;1;0;0;0;3;0;0;0;0;1;0;0;0;0;44.8007359;13.9097972
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;opæina;MOŠÆENIÈKA DRAGA;1;MOŠÆENIÈKA DRAGA;GRAÐEVINA JAVNE NAMJENE;BARBA RIKE 5 A;568;358;358;347;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;8;1;0;0;0;0;0;0;0;1;0;0;0;0;72;38;0;5;0;0;2;4;1;0;1;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;3;14;1;1;0;0;0;0;0;1;0;1;0;4;18;8;1;0;0;0;0;0;0;0;0;0;0;0;1;17;2;1;1;0;0;0;0;0;0;0;0;0;2;1;13;7;0;0;0;0;0;0;0;0;0;0;1;0;0;149;39;28;14;0;0;7;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;1;0;0;0;0;0;45.2387579;14.2527835
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;opæina;MOŠÆENIÈKA DRAGA;2;MOŠÆENICE;ZGRADA BIVŠE ŠKOLE MOŠÆENICE;MOŠÆENICE 12, PRVI KAT;280;193;193;188;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;1;0;1;0;38;19;0;0;0;0;2;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;2;13;3;0;0;1;0;0;0;0;0;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3;0;0;1;0;0;0;0;0;0;0;0;2;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;70;18;9;9;1;0;0;1;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;45.22655719999999;14.2486351
8;VIII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;opæina;MOŠÆENIÈKA DRAGA;3;BRSEÈ;ZGRADA BIVŠE ŠKOLE BRSEÈ;BRSEÈ 36 A;350;236;236;228;8;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;1;0;0;0;0;29;14;0;0;0;0;2;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;2;14;4;0;0;1;0;0;0;0;0;1;0;0;11;4;0;1;4;0;0;0;0;0;0;0;0;0;0;28;7;1;1;0;0;0;0;0;0;0;0;0;1;0;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;102;32;20;8;0;0;2;0;1;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;45.1787635;14.2354191
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MOTOVUN - MONTONA;1;MOTOVUN;U SJEDIŠTU OPÆINE  MOTOVUN;TRG ANDREA ANTICO 1;339;198;198;192;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;21;11;1;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;7;1;1;6;0;12;0;0;1;1;6;0;0;0;8;3;2;0;0;0;0;0;0;0;0;0;0;0;0;14;3;0;0;1;0;0;0;0;0;0;0;0;0;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;76;28;4;1;5;0;0;0;0;5;0;0;2;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;45.3367884;13.8284625
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MOTOVUN - MONTONA;2;KALDIR;ZGRADA STARE ŠKOLE;KALDIR BB;187;121;120;111;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;8;0;0;5;0;9;0;3;0;0;2;0;2;0;7;3;0;0;0;0;0;1;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;13;1;3;2;0;1;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.3152438;13.8501017
8;VIII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;MOTOVUN - MONTONA;3;BRKAÈ;"U ZGRADI ""DOM""  BRKAÈ";BRKAÈ 28;110;63;63;57;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;11;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;0;0;0;0;5;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;17;4;1;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.3294933;13.801846
